id,label,dir,first_ms,last_ms,frames,text,repr_id
4672,score-ball-3-in-play,4672-score-ball-3-in-play,1357916,1357916,1,,590
4673,score-ball-3-in-play,4673-score-ball-3-in-play,1358016,1358016,1,,591
4674,score-ball-3-in-play,4674-score-ball-3-in-play,1358166,1358166,1,,590
4675,score-ball-3-in-play,4675-score-ball-3-in-play,1358266,1358266,1,,591
4676,score-ball-3-in-play,4676-score-ball-3-in-play,1358400,1358400,1,,590
4677,score-ball-3-in-play,4677-score-ball-3-in-play,1358466,1362933,39,1 2 / JUGADOR BOLA,4677
4678,score-ball-3-in-play,4678-score-ball-3-in-play,1363066,1363066,1,,3
4679,score-ball-3-in-play,4679-score-ball-3-in-play,1363083,1363083,1,,13
4680,score-ball-3-in-play,4680-score-ball-3-in-play,1363150,1363150,1,,208
4681,score-ball-3-in-play,4681-score-ball-3-in-play,1363233,1363233,1,,13
4682,score-ball-3-in-play,4682-score-ball-3-in-play,1363283,1363283,1,,208
4683,score-ball-3-in-play,4683-score-ball-3-in-play,1363366,1363366,1,,13
4684,score-ball-3-in-play,4684-score-ball-3-in-play,1363416,1363433,2,,208
4685,score-ball-3-in-play,4685-score-ball-3-in-play,1363500,1363516,2,,13
4686,score-ball-3-in-play,4686-score-ball-3-in-play,1363550,1363550,1,,2139
4687,score-ball-3-in-play,4687-score-ball-3-in-play,1363566,1363566,1,,208
4688,score-ball-3-in-play,4688-score-ball-3-in-play,1363633,1363633,1,,2196
4689,score-ball-3-in-play,4689-score-ball-3-in-play,1363650,1363650,1,,13
4690,score-ball-3-in-play,4690-score-ball-3-in-play,1363700,1363700,1,,208
4691,score-ball-3-in-play,4691-score-ball-3-in-play,1363783,1363833,2,,212
4692,score-ball-3-in-play,4692-score-ball-3-in-play,1363850,1363916,2,,211
4693,score-ball-3-in-play,4693-score-ball-3-in-play,1363933,1363933,1,,13
4694,score-ball-3-in-play,4694-score-ball-3-in-play,1363983,1363983,1,,208
4695,score-ball-3-in-play,4695-score-ball-3-in-play,1364066,1364066,1,,13
4696,score-ball-3-in-play,4696-score-ball-3-in-play,1364116,1364116,1,,208
4697,score-ball-3-in-play,4697-score-ball-3-in-play,1364166,1364416,2,1 2 / JUGADOR BOLA,3727
4698,score-ball-3-in-play,4698-score-ball-3-in-play,1364450,1364450,1,1 2 / JUGADOR BOLA,4698
4699,score-ball-3-in-play,4699-score-ball-3-in-play,1364466,1364466,1,,3
4700,score-ball-3-in-play,4700-score-ball-3-in-play,1364500,1364500,1,,590
4701,score-ball-3-in-play,4701-score-ball-3-in-play,1364616,1364616,1,,591
4702,score-ball-3-in-play,4702-score-ball-3-in-play,1364750,1364750,1,,590
4703,score-ball-3-in-play,4703-score-ball-3-in-play,1364850,1364850,1,,591
4704,score-ball-3-in-play,4704-score-ball-3-in-play,1365000,1365000,1,,590
4705,score-ball-3-in-play,4705-score-ball-3-in-play,1365100,1365100,1,,591
4706,score-ball-3-in-play,4706-score-ball-3-in-play,1365233,1365233,1,,590
4707,score-ball-3-in-play,4707-score-ball-3-in-play,1365350,1365350,1,,591
4708,score-ball-3-in-play,4708-score-ball-3-in-play,1365483,1365483,1,,590
4709,score-ball-3-in-play,4709-score-ball-3-in-play,1365600,1370266,43,1 2 / JUGADOR BOLA,4709
4710,score-ball-3-in-play,4710-score-ball-3-in-play,1370400,1370400,1,,3
4711,score-ball-3-in-play,4711-score-ball-3-in-play,1370433,1370433,1,,13
4712,score-ball-3-in-play,4712-score-ball-3-in-play,1370483,1370483,1,,208
4713,score-ball-3-in-play,4713-score-ball-3-in-play,1370566,1370566,1,,13
4714,score-ball-3-in-play,4714-score-ball-3-in-play,1370616,1370616,1,,208
